user_id,item_id,feedback,timestamp
1816,2521,1,974698934
1816,1068,1,974701010
1816,2063,1,974701011
1816,1096,1,974701075
1816,2747,1,974701737
1816,2791,1,974702262
1816,2823,1,974702342
1816,2958,1,974702342
1816,694,1,974702631
1816,317,1,974702672
1816,2799,1,974702672
1816,222,1,974702975
1816,320,1,974703012
1816,2211,1,974703013
1816,607,1,974703610
1816,926,1,974703610
1816,944,1,974703610
1816,968,1,974703610
1816,1779,1,974703681
1816,2738,1,974703681
1816,1082,1,974703681
1816,2821,1,974703681
1817,2682,1,974697179
1817,2760,1,974697179
1817,2180,1,974697263
1817,2693,1,974697520
1817,987,1,974697620
1817,483,1,974697620
1817,302,1,974697730
1817,842,1,974697730
1817,222,1,974697796
1817,926,1,974697796
1817,512,1,974697874
1817,1825,1,974697993
1817,1835,1,974729965
1817,1613,1,974729989
1817,1606,1,974729989
1817,317,1,974730019
1817,2532,1,974758417
1817,0,1,974758517
1817,32,1,974758518
1817,2674,1,974758548
1817,864,1,974758548
1817,1699,1,974758604
1817,552,1,974758678
1817,1667,1,974758717
1817,1670,1,974758775
1817,2823,1,974758874
1818,959,1,974697291
1818,511,1,974697411
1818,1012,1,974697411
1818,703,1,974697411
1818,207,1,974697411
1818,98,1,974697411
1818,816,1,974697475
1818,2747,1,974697475
1818,1687,1,974697475
1818,987,1,974697475
1818,1929,1,974697475
1818,1782,1,974697531
1818,1298,1,974697531
1818,2205,1,974697531
1818,482,1,974697610
1818,2857,1,974697610
1818,1220,1,974697610
1818,1500,1,974697610
1818,555,1,974697746
1818,3111,1,974697746
1818,414,1,974697746
1818,1928,1,974697845
1818,951,1,974698015
1818,222,1,974698015
1818,926,1,974698015
1818,928,1,974698015
1818,669,1,974698015
1818,2919,1,974698015
1818,1551,1,974698015
1818,1092,1,974698083
1818,2335,1,974698083
1818,944,1,974698083
1818,962,1,974698083
1818,968,1,974698083
1818,817,1,974698141
1818,930,1,974698141
1818,1488,1,974698141
1818,1032,1,974698141
1818,763,1,974698141
1818,1779,1,974698141
1818,1991,1,974698141
1818,723,1,974698262
1818,739,1,974698262
1818,715,1,974698324
1818,1449,1,974698324
1818,998,1,974698449
1818,607,1,974698449
1818,719,1,974698449
1818,2738,1,974698449
1818,2764,1,974698449
1818,936,1,974698449
1818,473,1,974698449
1818,940,1,974698505
1818,945,1,974698505
1818,1542,1,974698505
1818,2821,1,974698505
1818,2918,1,974698505
1818,883,1,974698569
1818,1082,1,974698569
1818,1346,1,974698569
1818,864,1,974698569
1818,1029,1,974698622
1818,2521,1,974698622
1818,2785,1,974698622
1818,2648,1,974698699
1818,978,1,974698786
1818,272,1,974698786
1818,718,1,974698870
1818,252,1,974698870
1818,2944,1,974698870
1818,2271,1,974698977
1819,315,1,974697161
1819,0,1,974697225
1819,926,1,974697225
1819,2766,1,974697225
1819,936,1,974697453
1819,968,1,974697453
1819,222,1,974697498
1819,944,1,974697498
1819,2980,1,974697498
1819,1082,1,974697574
1819,1224,1,974697574
1819,31,1,974697625
1819,2918,1,974697625
1819,1779,1,974697625
1819,1220,1,974697625
1819,2785,1,974697625
1819,883,1,974697687
1819,414,1,974697687
1819,2306,1,974697687
1819,885,1,974697745
1819,1068,1,974697745
1819,1084,1,974697745
1819,762,1,974697809
1819,1929,1,974697809
1819,2915,1,974697898
1819,624,1,974697984
1819,2073,1,974697984
1819,270,1,974698089
1819,1543,1,974698089
1819,1300,1,974698162
1819,1083,1,974698162
1819,2917,1,974698162
1819,2913,1,974698292
1819,1080,1,974698292
1819,2074,1,974698339
1819,1199,1,974698387
1819,2914,1,974698387
1819,1871,1,974698577
1819,2218,1,974699204
1819,1254,1,974699499
1819,48,1,974699499
1819,511,1,974699559
1819,514,1,974699559
1819,2180,1,974699559
1819,930,1,974699559
1819,2270,1,974699599
1819,980,1,974699599
1819,703,1,974699599
1819,817,1,974699599
1819,2942,1,974699623
1819,99,1,974699655
1819,2307,1,974699655
1819,1260,1,974699699
1819,394,1,974699699
1819,1869,1,974699699
1819,326,1,974699699
1819,1247,1,974699728
1819,1527,1,974699728
1819,2501,1,974699752
1819,45,1,974699796
1819,1055,1,974699796
1819,2542,1,974699796
1819,409,1,974699835
1819,391,1,974699866
1819,1109,1,974699904
1819,1378,1,974699904
1819,2461,1,974699948
1819,9,1,974699986
1819,741,1,974700109
1819,2258,1,974700150
1819,2650,1,974700187
1819,927,1,974700187
1819,2652,1,974700187
1819,998,1,974700187
1819,1032,1,974700187
1819,993,1,974700223
1819,2651,1,974700223
1819,987,1,974700274
1819,1004,1,974700274
1819,2696,1,974700274
1819,1035,1,974700315
1819,2308,1,974700315
1819,2474,1,974700356
1819,2765,1,974700356
1819,1503,1,974700356
1819,950,1,974700393
1819,2575,1,974700393
1819,190,1,974700393
1819,984,1,974700452
1819,1835,1,974700452
1819,2205,1,974700452
1819,963,1,974700452
1819,1006,1,974700501
1819,1367,1,974700501
1819,1533,1,974700501
1819,834,1,974700501
1819,309,1,974700554
1819,846,1,974700554
1819,2806,1,974700554
1819,2267,1,974700554
1819,2888,1,974700554
1819,94,1,974700554
1819,1661,1,974700661
1819,1832,1,974700661
1819,2410,1,974700701
1819,3062,1,974700701
1819,989,1,974700740
1819,2125,1,974700740
1819,379,1,974700785
1819,1186,1,974700785
1819,2573,1,974700813
1819,510,1,974700813
1819,2468,1,974700848
1819,1671,1,974700892
1819,842,1,974700892
1819,2546,1,974700942
1819,1609,1,974700982
1819,1459,1,974700982
1819,2305,1,974700982
1819,1289,1,974701032
1819,2464,1,974701032
1819,2899,1,974701185
1819,484,1,974701228
1819,931,1,974701228
1819,994,1,974701228
1819,2898,1,974701228
1819,2769,1,974701228
1819,321,1,974701278
1819,2312,1,974701278
1819,2339,1,974701278
1819,1544,1,974701332
1819,1087,1,974701332
1819,336,1,974701332
1819,227,1,974701332
1819,1949,1,974701332
1819,1086,1,974701332
1819,778,1,974701373
1819,986,1,974701522
1819,1092,1,974701522
1819,2138,1,974701522
1819,1530,1,974701522
1819,969,1,974701575
1819,2760,1,974701575
1819,1062,1,974701575
1819,1517,1,974701615
1819,1057,1,974701655
1819,2390,1,974701655
1819,633,1,974701714
1819,1046,1,974701714
1819,1524,1,974701714
1819,1536,1,974701714
1819,1059,1,974701756
1819,1693,1,974701756
1819,2443,1,974701804
1819,1273,1,974701804
1819,1042,1,974701804
1819,2909,1,974701856
1819,884,1,974701856
1819,2054,1,974701963
1819,349,1,974701963
1819,3098,1,974701963
1819,464,1,974702015
1819,335,1,974702127
1819,1811,1,974702258
1819,1518,1,974702258
1819,2809,1,974702671
1819,2686,1,974702703
1819,2965,1,974702703
1819,2519,1,974702735
1819,951,1,974703067
1819,669,1,974703067
1819,2735,1,974703106
1819,272,1,974703106
1819,252,1,974703137
1819,2900,1,974703172
1819,924,1,974703206
1819,938,1,974703206
1819,2431,1,974703237
1819,943,1,974703237
1819,707,1,974703237
1819,718,1,974703237
1819,2591,1,974703265
1819,958,1,974703265
1819,937,1,974703303
1819,98,1,974703351
1819,2343,1,974703351
1819,851,1,974703382
1819,2738,1,974703427
1819,714,1,974703467
1819,2382,1,974703506
1819,1966,1,974703506
1819,1560,1,974703550
1820,724,1,974697582
1820,128,1,974697582
1820,29,1,974697582
1820,99,1,974697653
1820,952,1,974697821
1820,1060,1,974698090
1820,1542,1,974698090
1820,2298,1,974698336
1820,2613,1,974698336
1820,988,1,974698336
1820,2489,1,974698336
1820,1727,1,974698565
1820,731,1,974698565
1820,748,1,974698565
1820,2731,1,974698565
1820,715,1,974698720
1820,718,1,974699508
1821,514,1,974696915
1821,2747,1,974697239
1821,2790,1,974697239
1821,2738,1,974697337
1821,222,1,974697337
1821,944,1,974697337
1821,1827,1,974697368
1821,1541,1,974697368
1821,1664,1,974697414
1821,1665,1,974697414
1821,1503,1,974697768
1821,3020,1,974697768
1821,2218,1,974697768
1821,2355,1,974697799
1821,1742,1,974697886
1821,1745,1,974697886
1821,2941,1,974697886
1821,2435,1,974697978
1821,1937,1,974697978
1821,1671,1,974697978
1821,2650,1,974697978
1821,2305,1,974697978
1821,2308,1,974698036
1821,2784,1,974698036
1821,1035,1,974698036
1821,1593,1,974698114
1821,1884,1,974698114
1821,2138,1,974698114
1821,2170,1,974698114
1821,1493,1,974698178
1821,848,1,974698178
1821,1560,1,974698607
1821,394,1,974698607
1821,1449,1,974698607
1821,2693,1,974698607
1821,511,1,974698607
1821,2119,1,974698607
1821,1588,1,974698675
1821,2021,1,974698675
1821,20,1,974698675
1821,2528,1,974698827
1821,2258,1,974698928
1821,460,1,974698928
1821,526,1,974698988
1821,226,1,974698988
1822,2502,1,974696928
1822,2768,1,974696928
1822,1307,1,974697028
1822,16,1,974697702
1822,304,1,974697702
1822,1782,1,974697754
1822,1065,1,974697754
1822,271,1,974697999
1822,1874,1,974697999
1822,0,1,974698050
1822,2474,1,974698050
1822,1808,1,974698050
1822,10,1,974698116
1822,1838,1,974698117
1822,32,1,974698198
1822,471,1,974698335
1823,2461,1,974696646
1823,1496,1,974696833
1823,2258,1,974697159
1823,2685,1,974697372
1823,2965,1,974697413
1823,2532,1,974697683
1823,2834,1,974697684
1823,2511,1,974698026
1823,16,1,974698207
1823,1609,1,974698289
1823,2967,1,974698357
1823,1329,1,974698426
1823,1808,1,974698594
1823,460,1,974698792
1823,928,1,974698835
1823,1560,1,974698937
1823,970,1,974698937
1823,924,1,974698989
1823,2465,1,975561789
1823,124,1,975561835
1823,1322,1,975561835
1823,1762,1,975561889
1823,2302,1,975561889
1823,1367,1,975561907
1823,512,1,975561973
1823,518,1,975561973
1823,24,1,975561994
1823,1196,1,975562039
1823,1835,1,975562039
1823,2460,1,975562039
1823,442,1,975562054
1823,516,1,975562087
1823,510,1,975562147
1823,414,1,975562147
1823,2501,1,975562147
1823,317,1,975562147
1823,57,1,975562166
1823,999,1,975562202
1823,290,1,975562226
1823,639,1,975562319
1823,2420,1,975562347
1823,2575,1,975562347
1823,1248,1,975562387
1823,1305,1,975562387
1823,2665,1,975562387
1823,1297,1,975562423
1823,223,1,975562459
1823,1267,1,975562460
1823,1298,1,975562529
1823,333,1,975562584
1823,2467,1,975562584
1823,1378,1,975562613
1823,1273,1,975562663
1823,2102,1,975562663
1823,1814,1,975562677
1823,1220,1,975562698
1823,1874,1,977202049
1823,2530,1,977202262
1823,820,1,977202400
1823,1787,1,977202443
1823,2133,1,977202540
1823,709,1,977202564
1823,2316,1,977202564
1823,34,1,977202850
1823,974,1,977202870
1823,1838,1,977202915
1823,1910,1,977203269
1823,2124,1,977203307
1823,636,1,977203442
1823,517,1,977203442
1823,3041,1,977203472
1823,866,1,977203770
1823,3002,1,981001670
1823,3085,1,997128145
1823,3082,1,997128601
1823,2619,1,997128626
1823,2771,1,997128698
1824,1757,1,974730387
1824,2685,1,974730480
1824,3082,1,974730480
1824,2773,1,974730530
1824,514,1,974730655
1824,208,1,974730655
1824,272,1,974730655
1824,928,1,974730830
1824,1491,1,974730854
1824,857,1,974730874
1824,864,1,974730917
1824,1322,1,974731154
1824,34,1,974731154
1824,566,1,974731186
1824,1560,1,974731186
1824,1098,1,974731202
1824,1367,1,974731202
1824,1815,1,974731240
1824,1248,1,974731240
1824,1329,1,974731262
1824,290,1,974731262
1824,2465,1,974731296
1824,1070,1,974731318
1824,1305,1,974731389
1824,124,1,974731389
1824,1451,1,974731389
1824,1113,1,974731405
1824,0,1,974731481
1824,1805,1,974731501
1824,309,1,974731520
1824,37,1,974731520
1824,2733,1,974731561
1824,1214,1,974731561
1824,1387,1,974731586
1824,481,1,974731586
1824,1251,1,974731660
1824,2017,1,974731660
1824,3120,1,974731733
1824,2967,1,974731779
1824,2532,1,974731800
1824,780,1,974731896
1824,974,1,974731921
1824,1431,1,974731942
1824,1597,1,974779774
1824,1642,1,974779801
1824,1496,1,974779801
1824,2649,1,974779843
1824,1812,1,974779938
1824,2693,1,974780026
1824,1912,1,974780074
1824,255,1,974780074
1824,2302,1,974780074
1824,1640,1,974780115
1824,1224,1,974780139
1824,466,1,974780168
1824,834,1,974780235
1824,1280,1,974780335
1824,1303,1,974780364
1824,663,1,974780364
1824,391,1,974780392
1824,68,1,974780392
1824,425,1,974780423
1824,10,1,974780423
1824,2579,1,974780455
1824,1101,1,974780455
1824,833,1,974780477
1824,2180,1,975394319
1824,918,1,975394346
1824,1653,1,975394409
1824,144,1,975394484
1824,2937,1,975394503
1824,24,1,975394641
1824,302,1,975394657
1824,1762,1,975394677
1825,998,1,974697164
1825,607,1,974697164
1825,2738,1,974697164
1825,1082,1,974697164
1825,981,1,974697301
1825,511,1,974697301
1825,2093,1,974697301
1825,936,1,974697301
1825,473,1,974697301
1825,719,1,974697405
1825,2021,1,974697488
1825,1500,1,974697488
1825,930,1,974697488
1825,2306,1,974697544
1825,1220,1,974697544
1825,2915,1,974697603
1825,1068,1,974697603
1825,883,1,974697652
1825,1101,1,974697652
1825,967,1,974697945
1825,0,1,974698210
1825,1004,1,974698210
1825,890,1,974698263
1825,1788,1,974698263
1825,997,1,974698311
1825,2218,1,974698311
1826,99,1,974697005
1826,703,1,974697240
1826,2258,1,974697240
1826,1687,1,974697240
1826,987,1,974697346
1826,2815,1,974697346
1826,1782,1,974697383
1826,1220,1,974697441
1826,414,1,974697480
1826,1042,1,974697561
1826,2511,1,974698512
1826,2686,1,974698593
1826,3124,1,974698928
1826,1254,1,974699558
1826,45,1,974699622
1826,949,1,974699702
1826,1701,1,974699771
1826,718,1,974700338
1826,272,1,974700387
1826,2963,1,974700534
1826,252,1,979275559
1826,526,1,979275559
1826,2376,1,979275585
1826,222,1,979275700
1826,3092,1,979275791
1826,2810,1,979276074
1826,3078,1,979276133
1827,924,1,974697467
1827,2747,1,974697561
1827,2258,1,974697919
1827,2343,1,974698007
1827,2135,1,974698259
1827,272,1,974698420
1827,252,1,974698435
1827,943,1,974698435
1827,1560,1,974698478
1827,1322,1,974698507
1827,32,1,974698620
1827,34,1,974698620
1827,1812,1,974698739
1827,31,1,974698840
1827,2501,1,974699212
1827,1315,1,974699212
1827,622,1,974699212
1827,2286,1,974699286
1827,1367,1,974699594
1827,462,1,974699594
1827,2510,1,974699703
1827,317,1,974699703
1827,2125,1,974699806
1827,190,1,974700011
1827,379,1,974700011
1827,914,1,974700028
1827,94,1,974700059
1827,1873,1,974700152
1827,834,1,974700152
1827,2420,1,974700326
1827,2130,1,974700350
1827,2376,1,974700350
1827,2606,1,974700393
1827,2581,1,974700411
1827,1911,1,974700432
1827,1298,1,974700500
1827,835,1,974700500
1827,2140,1,974700537
1827,2028,1,974700676
1827,2524,1,974700711
1827,1734,1,974700730
1827,2520,1,974700755
1827,1436,1,974700916
1827,2443,1,974700978
1827,2181,1,974701037
1827,2063,1,974701311
1827,48,1,974701440
1827,1254,1,974701440
1827,45,1,974701440
1827,856,1,974701450
1827,2021,1,974701493
1827,1273,1,974701758
1827,1745,1,974701896
1827,1026,1,974701959
1827,986,1,974702202
1827,2263,1,974702491
1827,460,1,974732538
1827,98,1,975385882
1827,2963,1,975385882
1828,1527,1,974697145
1828,719,1,974697588
1828,352,1,974697839
1828,32,1,974698273
1828,1410,1,974698396
1828,558,1,974698465
1828,48,1,974698465
1828,263,1,974698522
1828,252,1,974698645
1828,526,1,974698645
1828,1192,1,974698645
1828,514,1,974698974
1829,222,1,974696829
1829,2857,1,974696829
1829,3058,1,974697647
1829,926,1,974697921
1829,817,1,974697921
1829,1019,1,974697961
1829,940,1,974697961
1829,968,1,974697961
1829,950,1,974698006
1829,2785,1,974698006
1829,513,1,974698006
1829,1643,1,974698006
1829,511,1,974698280
1829,394,1,974698316
1829,100,1,974698350
1829,330,1,974698350
1829,596,1,974698390
1829,1078,1,974698390
1829,2306,1,974698390
1830,927,1,974697697
1830,2467,1,974697697
1830,460,1,974697730
1830,1957,1,974701493
1830,2258,1,974701493
1830,883,1,974701493
1830,2129,1,974701493
1830,2022,1,974701493
1830,2376,1,974701561
1830,2112,1,974701561
1830,2302,1,974701612
1830,1911,1,974701666
1830,190,1,974701666
1830,1835,1,974701666
1830,2189,1,974701719
1830,2178,1,974701719
1830,2284,1,974701767
1830,2135,1,974701872
1830,2042,1,974701872
1830,2686,1,974701928
1830,2521,1,974701928
1830,2343,1,974701928
1830,2138,1,974701974
1830,1815,1,974701974
1830,2028,1,974701974
1830,2823,1,974701974
1830,2045,1,974702036
1830,2179,1,974702036
1830,629,1,974702082
1830,2520,1,974702082
1830,1967,1,974702217
1830,2029,1,974702218
1830,2132,1,974702218
1830,1955,1,974702294
1830,2965,1,974702294
1830,2113,1,974702337
1830,1872,1,974702337
1830,2773,1,974702337
1830,1953,1,974702407
1830,1873,1,974702407
1830,2443,1,974702454
1830,2125,1,974702454
1830,2127,1,974702454
1830,2120,1,974702526
1830,2474,1,974702526
1830,2522,1,974702526
1830,2959,1,974702526
1830,2137,1,974702587
1830,2366,1,974702587
1830,2998,1,974702619
1830,2043,1,974702619
1830,1254,1,974702920
1830,48,1,974702920
1830,1560,1,974702920
1830,514,1,974702954
1830,252,1,974703003
1830,2021,1,974703038
1830,943,1,974703038
1830,98,1,974703076
1830,1322,1,974703110
1830,600,1,974703110
1830,1267,1,974703110
1831,926,1,974696680
1831,417,1,974697477
1831,1181,1,974697477
1831,819,1,974697509
1831,1070,1,974697548
1831,209,1,974697595
1831,246,1,974697595
1831,2302,1,974697715
1831,1782,1,974697886
1831,2147,1,974697886
1831,491,1,974698018
1831,566,1,974698102
1831,1966,1,974698102
1831,1340,1,974698102
1831,965,1,974698190
1831,24,1,974698190
1831,1424,1,974698190
1831,2441,1,974698190
1831,1737,1,974698190
1831,1266,1,974698304
1831,1271,1,974698304
1831,662,1,974698304
1831,1302,1,974698348
1831,1429,1,974698348
1831,462,1,974698348
1831,1808,1,974698383
1831,189,1,974698517
1831,2502,1,974698517
1831,340,1,974698517
1831,2465,1,974698558
1831,294,1,974698558
1832,222,1,974696322
1832,1555,1,974696393
1832,1898,1,974696394
1832,943,1,974696830
1832,514,1,974696885
1832,252,1,974696885
1832,98,1,974696885
1832,1560,1,974696885
1832,2465,1,974696934
1832,249,1,974696982
1832,2258,1,974696982
1832,1254,1,974697180
1832,1324,1,974697334
1832,460,1,974697442
1832,272,1,974697477
1832,526,1,974697541
1832,1322,1,974697571
1832,856,1,974697647
1832,2179,1,974697678
1832,2382,1,974697754
1832,2343,1,974697787
1832,2376,1,974697858
1832,1812,1,974697910
1832,394,1,974697963
1832,45,1,974698047
1832,190,1,974698093
1832,1267,1,974698275
1832,290,1,974698275
1832,2028,1,974698276
1832,135,1,974698311
1832,2286,1,974698356
1832,462,1,974698436
1832,2125,1,974698476
1832,317,1,974698509
1832,1808,1,974698686
1832,2573,1,974698687
1832,369,1,974698780
1832,1367,1,974698823
1832,3097,1,974698915
1832,2747,1,974699284
1832,2965,1,974699284
1832,2205,1,974700238
1832,987,1,974700282
1832,1782,1,974700282
1832,414,1,974700282
1833,1305,1,974696608
1833,2081,1,974728694
1833,1206,1,974728694
1833,928,1,974728872
1833,2663,1,974728872
1833,2078,1,974729577
1833,1092,1,974729577
1833,944,1,974729577
1833,949,1,974730101
1833,945,1,974730101
1833,1517,1,974730101
1833,1530,1,974730101
1833,2760,1,974730101
1833,2443,1,974730101
1833,1040,1,974730101
1833,0,1,974730227
1833,2474,1,974730227
1833,1835,1,974730227
1833,2179,1,974730227
1833,317,1,974730227
1833,864,1,974730260
1833,1606,1,974730260
1833,714,1,974730260
1833,1664,1,974730260
1833,2674,1,974730260
1833,2114,1,974730298
1833,1784,1,974730318
1833,2771,1,978360240
1833,2809,1,978360241
1833,2823,1,978360241
1833,2963,1,978360241
1833,2965,1,978360241
1833,633,1,979310115
1833,549,1,986605119
1833,2532,1,986605646
1833,2529,1,986605702
1833,2856,1,1001986146
1833,2138,1,1001986512
1833,825,1,1001986512
1833,509,1,1001986512
1833,737,1,1001986512
1833,883,1,1038179524
1833,2790,1,1038179524
1833,2124,1,1038179548
1833,2506,1,1038179548
1833,2381,1,1038179600
1833,2133,1,1038179600
1833,2390,1,1038179668
1833,2552,1,1038179697
1833,762,1,1038179697
1833,2024,1,1038179697
1833,1494,1,1038179697
1834,951,1,974696328
1834,222,1,974696410
1834,2649,1,974696410
1834,864,1,974877069
1834,944,1,974877069
1834,926,1,974877069
1834,473,1,974877069
1834,2738,1,974877069
1834,998,1,974877069
1834,908,1,974877069
1834,600,1,974877100
1834,2919,1,974877100
1834,31,1,974877100
1834,930,1,974877100
1834,936,1,974877100
1834,2350,1,974877128
1834,28,1,974877128
1834,1991,1,974877128
1834,1779,1,974877128
1834,2021,1,974877128
1834,2093,1,974877155
1834,1224,1,974877155
1834,2998,1,974877182
1834,1280,1,974877182
1834,2095,1,974877182
1834,1084,1,974877182
1834,2785,1,974877182
1834,762,1,974877213
1834,1929,1,974877213
1834,2915,1,974877213
1834,1842,1,974877213
1834,1645,1,974877229
1834,2124,1,974877260
1834,2364,1,974877260
1834,2404,1,974877260
1834,2073,1,974877260
1834,1254,1,974877302
1834,2710,1,974877302
1834,252,1,974877302
1834,669,1,974877302
1834,48,1,974877302
1834,2955,1,974877302
1834,856,1,974877329
1834,943,1,974877329
1834,675,1,974877329
1834,1717,1,974877329
1834,2119,1,974877329
1834,526,1,974877329
1834,2393,1,974877352
1834,2651,1,974877352
1834,851,1,974877352
1834,1480,1,974877379
1834,45,1,974877379
1834,2000,1,974877379
1834,1869,1,974877379
1834,2781,1,974877379
1834,513,1,974877417
1834,249,1,974877417
1834,1175,1,974877417
1834,1488,1,974877417
1834,957,1,974877444
1834,486,1,974877444
1834,2028,1,974877444
1834,2307,1,974877467
1834,1638,1,974877492
1834,1640,1,974877492
1834,1338,1,974877492
1834,5,1,974877514
1834,1273,1,974877514
1834,169,1,974877541
1834,371,1,974877541
1834,1534,1,974877541
1834,1734,1,974877541
1834,1769,1,974877541
1834,1256,1,974877571
1834,21,1,974877571
1834,2917,1,974877571
1834,74,1,974877571
1834,1085,1,974877595
1834,1535,1,974877595
1834,1454,1,974877615
1834,1772,1,974877615
1834,2053,1,974877672
1834,2592,1,974877692
1834,182,1,974877756
1834,691,1,974877756
1834,979,1,974877776
1834,2613,1,974877776
1834,2308,1,974877842
1834,2941,1,974877842
1834,2650,1,974877842
1834,2218,1,974877842
1834,2699,1,974877842
1834,927,1,974877842
1834,2205,1,974877882
1834,1503,1,974877882
1834,1099,1,974877882
1834,846,1,974877882
1834,1745,1,974877882
1834,1592,1,974877882
1834,3062,1,974877882
1834,985,1,974877919
1834,987,1,974877919
1834,1013,1,974877919
1834,2410,1,974877919
1834,716,1,974877919
1834,1699,1,974877919
1834,2211,1,974877919
1834,2209,1,974877947
1834,1671,1,974877947
1834,906,1,974877947
1834,1289,1,974877947
1834,1609,1,974877947
1834,1035,1,974877947
1834,2806,1,974877976
1834,1832,1,974877976
1834,2464,1,974877976
1834,2902,1,974877976
1834,1533,1,974877976
1834,2435,1,974877976
1834,2546,1,974877976
1834,1025,1,974877976
1834,2844,1,974877976
1834,1752,1,974878007
1834,1628,1,974878007
1834,2676,1,974878007
1834,2170,1,974878007
1834,2305,1,974878007
1834,950,1,974878007
1834,1789,1,974878041
1834,2166,1,974878041
1834,2675,1,974878041
1834,1849,1,974878041
1834,2720,1,974878041
1834,1593,1,974878041
1834,1884,1,974878041
1834,1743,1,974878041
1834,1742,1,974878041
1834,1937,1,974878041
1834,2447,1,974878073
1834,1672,1,974878073
1834,2783,1,974878073
1834,2832,1,974878073
1834,1536,1,974878073
1834,1980,1,974878101
1834,1639,1,974878101
1834,1660,1,974878125
1834,1942,1,974878125
1834,1755,1,974878154
1834,2267,1,974878154
1834,1661,1,974878154
1834,1086,1,974878154
1834,1856,1,974878154
1834,2782,1,974878177
1834,2172,1,974878177
1834,858,1,974878208
1834,2208,1,974878208
1834,1756,1,974878208
1834,1668,1,974878208
1834,2139,1,974878241
1834,1600,1,974878241
1834,1741,1,974878241
1834,1891,1,974878241
1834,2904,1,974878241
1834,1044,1,974878241
1834,1852,1,974878241
1834,2673,1,974878272
1834,1853,1,974878272
1834,2672,1,974878272
1834,1616,1,974878296
1834,1931,1,974878296
1834,2664,1,974878296
1834,2667,1,974878296
1834,1932,1,974878351
1834,2905,1,974878382
1834,1089,1,974878382
1834,885,1,974878424
1834,1082,1,974878424
1834,2821,1,974878424
1834,940,1,974878424
1834,968,1,974878424
1834,1667,1,974878451
1834,1083,1,974878451
1834,2980,1,974878451
1834,2920,1,974878484
1834,2914,1,974878484
1834,1584,1,974878484
1834,2051,1,974878484
1834,2074,1,974878484
1834,1843,1,974878515
1834,2099,1,974878516
1834,1987,1,974878532
1834,986,1,974878571
1834,2081,1,974878571
1834,2760,1,974878571
1834,1530,1,974878571
1834,949,1,974878571
1834,2138,1,974878571
1834,1006,1,974878592
1834,1092,1,974878592
1834,2295,1,974878592
1834,1845,1,974878619
1834,1517,1,974878619
1834,1527,1,974878619
1834,1062,1,974878619
1834,1646,1,974878619
1834,1047,1,974878619
1834,2390,1,974878638
1834,2077,1,974878638
1834,1687,1,974878638
1834,3111,1,974878662
1834,1109,1,974878662
1834,2067,1,974878662
1834,886,1,974878662
1834,1040,1,974878662
1834,215,1,974878687
1834,1057,1,974878687
1834,2133,1,974878687
1834,319,1,974878687
1834,3098,1,974878707
1834,2791,1,974878707
1834,1928,1,974878707
1834,1625,1,974878707
1834,2443,1,974878736
1834,1048,1,974878736
1834,2804,1,974878736
1834,2584,1,974878755
1834,2946,1,974878755
1834,3109,1,974878755
1834,1059,1,974878797
1834,1509,1,974878797
1834,1926,1,974878819
1834,1058,1,974878819
1834,1979,1,974878819
1834,3099,1,974878819
1834,1505,1,974878881
1834,1523,1,974878881
1834,1649,1,974878881
1834,1504,1,974878881
1834,1041,1,974878979
1834,1514,1,974878979
1834,1094,1,974879006
1834,1032,1,974879069
1834,2898,1,974879069
1834,939,1,974879069
1834,994,1,974879069
1834,1011,1,974879069
1834,512,1,974879093
1834,2311,1,974879093
1834,2312,1,974879093
1834,931,1,974879093
1834,2339,1,974879093
1834,2654,1,974879111
1834,2899,1,974879111
1834,2769,1,974879111
1834,321,1,974879134
1834,1544,1,974879134
1834,227,1,974879134
1834,1087,1,974879155
1834,460,1,974879208
1834,934,1,974879208
1834,707,1,974879224
1834,938,1,974879224
1834,970,1,974879254
1834,954,1,974879254
1834,952,1,974879254
1834,947,1,974879254
1834,98,1,974879254
1834,1027,1,974879254
1834,984,1,974879278
1834,991,1,974879278
1834,715,1,974879278
1834,2332,1,974879278
1834,857,1,974879278
1834,2636,1,974879279
1834,2877,1,974879299
1834,861,1,974879299
1834,2286,1,974879322
1834,1479,1,974879322
1834,39,1,974879322
1834,1110,1,974879342
1834,1905,1,974879342
1834,914,1,974879361
1834,309,1,974879361
1834,776,1,974879384
1834,1300,1,974879384
1834,915,1,974879384
1834,1253,1,974879422
1834,1096,1,974879422
1834,2715,1,974879448
1834,817,1,974879520
1834,948,1,974879520
1834,928,1,974879520
1834,2271,1,974879520
1834,1019,1,974879520
1834,1003,1,974879520
1834,2368,1,974879520
1834,2369,1,974879544
1834,2400,1,974879544
1834,1892,1,974879544
1834,867,1,974879544
1834,1643,1,974879544
1834,1716,1,974879544
1834,2537,1,974879565
1834,1881,1,974879565
1834,1888,1,974879592
1834,909,1,974879690
1834,1808,1,974879690
1834,272,1,974879690
1834,2258,1,974879710
1834,262,1,974879710
1834,973,1,974879710
1834,2343,1,974879733
1834,1069,1,974879733
1834,514,1,974879733
1834,2551,1,974879733
1834,200,1,974879733
1834,226,1,974879761
1834,1113,1,974879762
1834,1070,1,974879762
1834,312,1,974879762
1834,819,1,974879762
1834,2445,1,974879782
1834,622,1,974879804
1834,1266,1,974879804
1834,263,1,974879804
